borvidek,borregio,variety,variety_en,period,scenario,huglin_mean,winkler_mean,frost_days_mean,heat_days_mean,huglin_score,winkler_ok,frost_score,heat_score,suitability,limiting_factor,colour,confidence,in_principal_varieties,delta_vs_1991_2020
Balatonboglári,Balaton,Bronner,Bronner,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.8722526,True,1.0,1.0,0.8722526,huglin,white,medium,False,
Balatonboglári,Balaton,Johanniter,Johanniter,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.93379754,True,1.0,1.0,0.93379754,huglin,white,medium,False,
Balatonboglári,Balaton,Souvignier Gris,Souvignier Gris,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.98871773,True,1.0,1.0,0.98871773,huglin,white,medium,False,
Balatonboglári,Balaton,Muscaris,Muscaris,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.93379754,True,1.0,1.0,0.93379754,huglin,white,medium,False,
Balatonboglári,Balaton,Cabernet Cortis,Cabernet Cortis,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,1.0,1.0,0.9956572,huglin,red,medium,False,
Balatonboglári,Balaton,Kövidinka,Kovidinka,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9320004,True,0.99090904,1.0,0.92352766,huglin,white,low,False,
Balatonboglári,Balaton,Kunleány,Kunleany,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.8975978,True,0.99090904,1.0,0.8894378,huglin,white,low,False,
Balatonboglári,Balaton,Zengő,Zengo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9320004,True,1.0,1.0,0.9320004,huglin,white,low,False,
Balatonboglári,Balaton,Zenit,Zenit,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,white,low,False,
Balatonboglári,Balaton,Zefír,Zefir,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9864763,True,1.0,1.0,0.9864763,huglin,white,low,False,
Balatonboglári,Balaton,Zeus,Zeus,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9864763,True,1.0,1.0,0.9864763,huglin,white,low,False,
