borvidek,index,n_members,mean,p10,p50,p90,std
Kunsági,winkler_gdd,14,1749.4905,1721.7657836914063,1747.6278076171875,1777.943994140625,33.687458
Mátrai,cool_night_index,14,11.136807,11.002133083343505,11.17283821105957,11.275128364562988,0.18226068
Mátrai,extreme_heat_days_t38,14,0.60714287,0.1650000050663948,0.5750000178813934,1.1000000000000005,0.41084206
Mátrai,growing_season_precip,14,386.74384,347.1106353759766,393.36912536621094,409.0392120361328,25.309752
Mátrai,hargreaves_pet,14,836.97174,828.6670043945312,836.4072570800781,846.2668395996094,7.0069213
Mátrai,heat_days_t35,14,4.325,3.475000095367432,3.8499999046325684,5.445000076293946,1.369833
Mátrai,huglin_index,14,2143.3767,2101.403515625,2145.418212890625,2190.5337158203124,37.55694
Mátrai,last_spring_frost_doy,14,99.98214,96.74000091552735,99.2750015258789,104.61000061035156,3.8027108
Mátrai,p_minus_pet,14,-450.22787,-484.08806762695315,-447.255859375,-420.72084655761716,27.908134
Mátrai,spring_frost_days,14,18.035715,16.15999984741211,18.149999618530273,19.13499984741211,1.306703
Mátrai,winkler_gdd,14,1557.8851,1527.4878295898438,1556.8536987304688,1592.7575927734376,31.536617
Móri,cool_night_index,14,11.440131,11.276351070404052,11.484786033630371,11.576382732391357,0.1802956
Móri,extreme_heat_days_t38,14,0.2642857,0.06500000096857547,0.20000000298023224,0.5749999850988391,0.21161337
Móri,growing_season_precip,14,401.92975,362.6293090820312,409.20314025878906,428.7366088867187,26.495714
Móri,hargreaves_pet,14,789.31995,782.2039184570312,788.1792297363281,800.9163146972656,7.498321
Móri,heat_days_t35,14,2.982143,2.1599999189376833,2.674999952316284,4.175000000000001,1.2240549
Móri,huglin_index,14,2031.8293,1992.9653076171876,2026.9019165039062,2086.483935546875,38.638214
Móri,last_spring_frost_doy,14,93.275,89.81999740600585,92.45000076293945,98.23499832153321,3.8197238
Móri,p_minus_pet,14,-387.39023,-423.60858459472655,-379.1339874267578,-357.9737121582031,29.38297
Móri,spring_frost_days,14,14.085714,12.519999885559082,14.225000381469727,15.335000324249268,1.2841383
Móri,winkler_gdd,14,1513.8406,1485.3740478515624,1513.4358520507812,1549.9040771484376,30.702337
Nagy-Somlói,cool_night_index,14,11.4290495,11.228204536437989,11.448484897613525,11.625993156433106,0.20734377
Nagy-Somlói,extreme_heat_days_t38,14,0.8607143,0.4000000059604645,0.7249999940395355,1.2900000095367434,0.49968398
Nagy-Somlói,growing_season_precip,14,434.1832,391.0493194580078,437.4735565185547,471.12359619140625,30.419495
Nagy-Somlói,hargreaves_pet,14,830.7957,823.7967163085938,829.7303161621094,841.3659790039062,6.88421
Nagy-Somlói,heat_days_t35,14,5.125,3.7900000333786013,4.924999952316284,6.524999904632569,1.4551963
Nagy-Somlói,huglin_index,14,2168.2488,2128.651513671875,2160.231201171875,2217.87685546875,36.365112
