borvidek,index,n_members,mean,p10,p50,p90,std
Szekszárdi,p_minus_pet,14,-427.8893,-427.8893127441406,-427.8893127441406,-427.8893127441406,0.0
Szekszárdi,spring_frost_days,14,15.7,15.699999809265137,15.699999809265137,15.699999809265137,0.0
Szekszárdi,winkler_gdd,14,1485.8132,1485.813232421875,1485.813232421875,1485.813232421875,0.0
Tokaji,cool_night_index,14,10.361329,10.361329078674316,10.361329078674316,10.361329078674316,0.0
Tokaji,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Tokaji,growing_season_precip,14,412.98447,412.9844665527344,412.9844665527344,412.9844665527344,0.0
Tokaji,hargreaves_pet,14,740.58923,740.5892333984375,740.5892333984375,740.5892333984375,0.0
Tokaji,heat_days_t35,14,0.33333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
Tokaji,huglin_index,14,1853.5233,1853.5233154296875,1853.5233154296875,1853.5233154296875,0.0
Tokaji,last_spring_frost_doy,14,100.36666,100.36666870117188,100.36666870117188,100.36666870117188,0.0
Tokaji,p_minus_pet,14,-327.60477,-327.6047668457031,-327.6047668457031,-327.6047668457031,0.0
Tokaji,spring_frost_days,14,15.4,15.399999618530273,15.399999618530273,15.399999618530273,0.0
Tokaji,winkler_gdd,14,1345.303,1345.302978515625,1345.302978515625,1345.302978515625,0.0
Tolnai,cool_night_index,14,10.590297,10.59029769897461,10.59029769897461,10.59029769897461,0.0
Tolnai,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Tolnai,growing_season_precip,14,401.22272,401.22271728515625,401.22271728515625,401.22271728515625,0.0
Tolnai,hargreaves_pet,14,801.79645,801.7964477539062,801.7964477539062,801.7964477539062,0.0
Tolnai,heat_days_t35,14,0.93333334,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.0
Tolnai,huglin_index,14,1967.8224,1967.8223876953125,1967.8223876953125,1967.8223876953125,0.0
Tolnai,last_spring_frost_doy,14,101.666664,101.66666412353516,101.66666412353516,101.66666412353516,0.0
Tolnai,p_minus_pet,14,-400.57373,-400.57373046875,-400.57373046875,-400.57373046875,0.0
Tolnai,spring_frost_days,14,13.8,13.800000190734863,13.800000190734863,13.800000190734863,0.0
Tolnai,winkler_gdd,14,1436.14,1436.1400146484375,1436.1400146484375,1436.1400146484375,0.0
Villányi,cool_night_index,14,11.23539,11.235389709472656,11.235389709472656,11.235389709472656,0.0
Villányi,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Villányi,growing_season_precip,14,424.619,424.6190185546875,424.6190185546875,424.6190185546875,0.0
Villányi,hargreaves_pet,14,803.8179,803.81787109375,803.81787109375,803.81787109375,0.0
Villányi,heat_days_t35,14,0.6333333,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.0
Villányi,huglin_index,14,1968.9901,1968.9901123046875,1968.9901123046875,1968.9901123046875,0.0
Villányi,last_spring_frost_doy,14,103.63334,103.63333129882812,103.63333129882812,103.63333129882812,0.0
Villányi,p_minus_pet,14,-379.19882,-379.1988220214844,-379.1988220214844,-379.1988220214844,0.0
Villányi,spring_frost_days,14,14.433333,14.433333396911621,14.433333396911621,14.433333396911621,0.0
Villányi,winkler_gdd,14,1456.0085,1456.008544921875,1456.008544921875,1456.008544921875,0.0
Zalai,cool_night_index,14,10.34619,10.346190452575684,10.346190452575684,10.346190452575684,0.0
Zalai,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Zalai,growing_season_precip,14,480.90298,480.9029846191406,480.9029846191406,480.9029846191406,0.0
Zalai,hargreaves_pet,14,766.692,766.6920166015625,766.6920166015625,766.6920166015625,0.0
Zalai,heat_days_t35,14,0.26666668,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.0
Zalai,huglin_index,14,1826.539,1826.5389404296875,1826.5389404296875,1826.5389404296875,0.0
Zalai,last_spring_frost_doy,14,105.0,105.0,105.0,105.0,0.0
Zalai,p_minus_pet,14,-285.789,-285.78900146484375,-285.78900146484375,-285.78900146484375,0.0
Zalai,spring_frost_days,14,12.366667,12.366666793823242,12.366666793823242,12.366666793823242,0.0
Zalai,winkler_gdd,14,1315.6722,1315.6722412109375,1315.6722412109375,1315.6722412109375,0.0
